3,LP SAWANI DEPOT,21.20103798,72.77570871,51,GABHENI GAAM,21.086595,72.828711,20.567
3,LP SAWANI DEPOT,21.20103798,72.77570871,52,LAJPORE JAIL,21.073492,72.889242,21.952
3,LP SAWANI DEPOT,21.20103798,72.77570871,53,UNN INDUSTRIAL ESTATE,21.115826,72.859686,15.983
3,LP SAWANI DEPOT,21.20103798,72.77570871,54,DUMAS LANGAR,21.084347,72.719351,16.125
3,LP SAWANI DEPOT,21.20103798,72.77570871,55,VAISHNODEVI SKY D,21.241879,72.773521,5.33
3,LP SAWANI DEPOT,21.20103798,72.77570871,56,DR S.P MUKHER BRID,21.233518,72.804304,6.972
3,LP SAWANI DEPOT,21.20103798,72.77570871,57,variav gaam,21.259901,72.817796,9.673
3,LP SAWANI DEPOT,21.20103798,72.77570871,58,PURUSHOTTAM NAGAR ,21.233469,72.905706,15.872
3,LP SAWANI DEPOT,21.20103798,72.77570871,59,BHIMPORE,21.080944,72.723869,16.745
3,LP SAWANI DEPOT,21.20103798,72.77570871,60,BHESAN GAAM,21.215558,72.754277,4.234
3,LP SAWANI DEPOT,21.20103798,72.77570871,61,MAKKAI POOL U,21.192293,72.815777,6.456
3,LP SAWANI DEPOT,21.20103798,72.77570871,62,SARVODAY VIDHYALAY SEGVACHHAMA,21.220116,72.739943,5.943
3,LP SAWANI DEPOT,21.20103798,72.77570871,63,V.N.S.G. UNIVERSITY,21.155067,72.783131,6.586
3,LP SAWANI DEPOT,21.20103798,72.77570871,64,SUMAN DARSHAN,21.223193,72.808139,8.0
3,LP SAWANI DEPOT,21.20103798,72.77570871,65,MANGAL PANDEY HALL GODADARA,21.166307,72.870658,14.894
3,LP SAWANI DEPOT,21.20103798,72.77570871,66,DABHOLI GAAM APPROACH,21.236603,72.807822,7.083
3,LP SAWANI DEPOT,21.20103798,72.77570871,67,KHARWARNAGAR BRT,21.177901,72.834178,9.894
3,LP SAWANI DEPOT,21.20103798,72.77570871,68,BHESTAN GARDEN TERMINAL,21.125847,72.85233,14.991
3,LP SAWANI DEPOT,21.20103798,72.77570871,69,VINDESHWAR MAHADEV TEMPLE,21.137532,72.817753,10.396
3,LP SAWANI DEPOT,21.20103798,72.77570871,70,UTRAN RAILWAY STATION,21.232961,72.853939,11.601
3,LP SAWANI DEPOT,21.20103798,72.77570871,71,MAGOB GAM,21.19016,72.868282,12.415
3,LP SAWANI DEPOT,21.20103798,72.77570871,72,SMC WARD OFFICE LIMBAYAT,21.165783,72.857522,11.8
3,LP SAWANI DEPOT,21.20103798,72.77570871,73,ROYAL TOWNSHIP,21.246464,72.909711,17.744
3,LP SAWANI DEPOT,21.20103798,72.77570871,74,UTRAN LAKE GARDEN,21.23088,72.85648,12.508
3,LP SAWANI DEPOT,21.20103798,72.77570871,75,AMEZIA AMUZEMENT PARK,21.192617,72.86656,12.949
3,LP SAWANI DEPOT,21.20103798,72.77570871,76,BAMROLI,21.1389,72.8262,12.507
3,LP SAWANI DEPOT,21.20103798,72.77570871,77,BUDIYA GAAM U,21.101126,72.819533,16.531
3,LP SAWANI DEPOT,21.20103798,72.77570871,78,BUDIYA GAAM D,21.112388,72.829215,15.185
